Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2023-05-08;11:54:49;1;0;48;2720;24877;1010933
2023-05-08;11:54:49;1;2;34;2706;32581;11
2023-05-08;11:54:49;1;1;49;1374;510308259;134353826
2023-05-08;11:54:50;1;0;48;2715;24854;1010963
2023-05-08;11:54:50;1;2;34;2686;32444;11
2023-05-08;11:54:50;1;1;49;1374;510308262;134353825
2023-05-08;11:54:51;1;0;48;2725;24818;1011003
2023-05-08;11:54:51;1;2;34;2687;32444;11
2023-05-08;11:54:51;1;1;49;1375;510308266;134353824
2023-05-08;11:54:52;1;0;48;2729;24872;1011018
2023-05-08;11:54:52;1;2;34;2694;32459;11
2023-05-08;11:54:52;1;1;49;1376;510308268;134353823
2023-05-08;11:54:53;1;0;48;2737;24627;1010987
2023-05-08;11:54:53;1;2;34;2702;32459;45
2023-05-08;11:54:53;1;1;49;1376;510308272;134353824
2023-05-08;11:54:54;1;0;48;2731;24727;1010999
2023-05-08;11:54:54;1;2;34;2688;32444;11
2023-05-08;11:54:54;1;1;49;1377;510308274;134353823
2023-05-08;11:54:55;1;0;48;2724;24464;1010985
2023-05-08;11:54:55;1;2;34;2664;32391;164
2023-05-08;11:54:55;1;1;49;1377;510308274;134353823
2023-05-08;11:54:56;1;0;48;2734;24459;1011043
2023-05-08;11:54:56;1;2;34;2670;32352;11
2023-05-08;11:54:56;1;1;49;1377;510308276;134353820
2023-05-08;11:54:57;1;0;48;2738;24389;1011040
2023-05-08;11:54:57;1;2;34;2671;32352;11
2023-05-08;11:54:58;1;0;48;2734;24449;1011043
2023-05-08;11:54:58;1;2;34;2662;32307;11
2023-05-08;11:54:58;1;1;49;1375;510308276;134353813
2023-05-08;11:54:59;1;0;48;2738;24431;1010986
2023-05-08;11:54:59;1;2;34;2670;32307;11
2023-05-08;11:54:59;1;1;49;1374;510308276;134353810
2023-05-08;11:55:00;1;0;48;2747;24321;1011017
2023-05-08;11:55:00;1;2;34;2685;32322;45
2023-05-08;11:55:00;1;1;49;1373;510308276;134353807
2023-05-08;11:55:01;1;0;48;2750;24520;1011097
2023-05-08;11:55:01;1;2;34;2701;32345;229
2023-05-08;11:55:01;1;1;49;1372;510308276;134353803
2023-05-08;11:55:02;1;0;48;2752;24167;1011032
2023-05-08;11:55:02;1;2;34;2709;32322;11
2023-05-08;11:55:02;1;1;49;1371;510308278;134353801
2023-05-08;11:55:03;1;0;48;2752;24084;1011086
2023-05-08;11:55:03;1;2;34;2713;32284;11
2023-05-08;11:55:03;1;1;49;1370;510308279;134353816
2023-05-08;11:55:04;1;0;48;2754;24137;1011031
2023-05-08;11:55:04;1;2;34;2717;32200;205
2023-05-08;11:55:05;1;0;48;2752;24303;1011114
2023-05-08;11:55:05;1;2;34;2718;32124;11
2023-05-08;11:55:05;1;1;49;1375;510308282;134353840
2023-05-08;11:55:06;1;0;48;2758;24139;1010992
2023-05-08;11:55:06;1;2;34;2730;32101;20015
2023-05-08;11:55:06;1;1;49;1377;510308283;134353851
2023-05-08;11:55:07;1;0;48;2763;24070;1011053
2023-05-08;11:55:07;1;2;34;2730;32024;11
2023-05-08;11:55:07;1;1;49;1379;510308281;134353863
2023-05-08;11:55:08;1;0;48;2757;24015;1010984
2023-05-08;11:55:08;1;2;34;2723;31979;0
2023-05-08;11:55:08;1;1;49;1381;510308281;134353873
2023-05-08;11:55:09;1;0;48;2754;24252;1011013
2023-05-08;11:55:09;1;2;34;2711;31925;11
2023-05-08;11:55:09;1;1;49;1382;510308283;134353883
2023-05-08;11:55:10;1;101;2023-05-08;11:55:10
2023-05-08;11:55:10;1;0;48;2739;24317;1010976
2023-05-08;11:55:10;1;2;34;2678;31849;11
2023-05-08;11:55:10;1;1;49;1383;510308286;134353891
2023-05-08;11:55:11;1;0;48;2753;24210;1011022
2023-05-08;11:55:11;1;2;34;2683;31887;11
2023-05-08;11:55:11;1;1;49;1385;510308289;134353900
2023-05-08;11:55:12;1;0;48;2754;24117;1010986
2023-05-08;11:55:12;1;2;34;2682;31925;11
2023-05-08;11:55:12;1;1;49;1386;510308297;134353894
2023-05-08;11:55:13;1;0;48;2761;24183;1011054
2023-05-08;11:55:13;1;2;34;2696;32024;11
2023-05-08;11:55:13;1;1;49;1384;510308302;134353899
2023-05-08;11:55:14;1;0;48;2768;24093;1011059
2023-05-08;11:55:14;1;2;34;2713;32085;11
2023-05-08;11:55:14;1;1;49;1385;510308306;134353905
2023-05-08;11:55:15;1;0;48;2777;24358;1010990
2023-05-08;11:55:15;1;2;34;2739;32116;43523
2023-05-08;11:55:15;1;1;49;1385;510308308;134353910
2023-05-08;11:55:16;1;0;48;2786;24000;1011075
2023-05-08;11:55:16;1;2;34;2767;32093;3
2023-05-08;11:55:17;1;0;48;2794;23961;1011016
2023-05-08;11:55:17;1;2;34;2791;32093;178
2023-05-08;11:55:17;1;1;49;1385;510308310;134353924
2023-05-08;11:55:18;1;0;48;2797;24015;1011096
2023-05-08;11:55:18;1;2;34;2805;31971;11
2023-05-08;11:55:18;1;1;49;1385;510308311;134353932
2023-05-08;11:55:19;1;0;48;2799;23902;1011022
2023-05-08;11:55:19;1;2;34;2810;31872;11
2023-05-08;11:55:19;1;1;49;1386;510308312;134353941
2023-05-08;11:55:20;1;101;2023-05-08;11:55:20
2023-05-08;11:55:20;1;0;48;2803;23883;1011029
2023-05-08;11:55:20;1;2;34;2815;31750;11
2023-05-08;11:55:20;1;1;49;1386;510308312;134353948
2023-05-08;11:55:21;1;0;48;2807;24229;1011099
2023-05-08;11:55:21;1;2;34;2831;31689;11
2023-05-08;11:55:21;1;1;49;1387;510308311;134353958
2023-05-08;11:55:22;1;0;48;2811;23856;1011033
2023-05-08;11:55:22;1;2;34;2844;31605;11
2023-05-08;11:55:22;1;1;49;1387;510308311;134353967
2023-05-08;11:55:23;1;0;48;2816;24109;1011093
2023-05-08;11:55:23;1;2;34;2844;31490;45
2023-05-08;11:55:23;1;1;49;1388;510308309;134353977
2023-05-08;11:55:24;1;0;48;2815;23858;1011076
2023-05-08;11:55:24;1;2;34;2836;31368;11
2023-05-08;11:55:24;1;1;49;1389;510308306;134353984
2023-05-08;11:55:25;1;0;48;2817;23713;1011084
2023-05-08;11:55:25;1;2;34;2830;31208;11
2023-05-08;11:55:25;1;1;49;1389;510308302;134353987
2023-05-08;11:55:26;1;0;48;2818;23891;1011074
2023-05-08;11:55:26;1;2;34;2822;31071;11
2023-05-08;11:55:26;1;1;49;1389;510308297;134353992
2023-05-08;11:55:27;1;0;48;2819;23808;1011083
2023-05-08;11:55:27;1;2;34;2827;31048;11
2023-05-08;11:55:27;1;1;49;1389;510308291;134353996
2023-05-08;11:55:28;1;0;48;2826;23739;1011042
2023-05-08;11:55:28;1;2;34;2842;31086;11
2023-05-08;11:55:28;1;1;49;1389;510308284;134354000
2023-05-08;11:55:29;1;0;48;2830;23950;1011066
2023-05-08;11:55:29;1;2;34;2842;31086;11
2023-05-08;11:55:29;1;1;49;1388;510308279;134354000
2023-05-08;11:55:30;1;101;2023-05-08;11:55:30
2023-05-08;11:55:30;1;0;48;2825;23801;1011033
2023-05-08;11:55:30;1;2;34;2821;30994;11
2023-05-08;11:55:30;1;1;49;1387;510308274;134353999
2023-05-08;11:55:31;1;0;48;2819;23434;1011110
2023-05-08;11:55:31;1;2;34;2790;30918;45
2023-05-08;11:55:31;1;1;49;1386;510308271;134353997
2023-05-08;11:55:32;1;0;48;2822;23934;1011081
2023-05-08;11:55:32;1;2;34;2796;30857;79
2023-05-08;11:55:32;1;1;49;1386;510308269;134353992
2023-05-08;11:55:33;1;0;48;2828;24219;1011077
2023-05-08;11:55:33;1;2;34;2811;31071;11
2023-05-08;11:55:34;1;0;48;2833;23785;1011056
2023-05-08;11:55:34;1;2;34;2820;31155;11
2023-05-08;11:55:34;1;1;49;1383;510308262;134353986
2023-05-08;11:55:35;1;0;48;2840;23653;1011060
2023-05-08;11:55:35;1;2;34;2829;31132;11
2023-05-08;11:55:36;1;0;48;2836;23599;1011018
2023-05-08;11:55:36;1;2;34;2826;31033;11
2023-05-08;11:55:37;1;0;48;2834;23484;1011073
2023-05-08;11:55:37;1;2;34;2795;30857;45
2023-05-08;11:55:37;1;1;49;1380;510308255;134353971
2023-05-08;11:55:38;1;0;48;2827;23199;1011060
2023-05-08;11:55:38;1;2;34;2780;30720;11
2023-05-08;11:55:38;1;1;49;1378;510308254;134353964
2023-05-08;11:55:39;1;0;48;2822;22863;1011035
2023-05-08;11:55:39;1;2;34;2753;30560;11
2023-05-08;11:55:39;1;1;49;1376;510308253;134353958
2023-05-08;11:55:40;1;101;2023-05-08;11:55:40
2023-05-08;11:55:40;1;0;48;2815;22859;1011013
2023-05-08;11:55:40;1;2;34;2704;30392;11
2023-05-08;11:55:40;1;1;49;1375;510308250;134353951
2023-05-08;11:55:41;1;0;48;2806;22750;1011027
2023-05-08;11:55:41;1;2;34;2667;30315;11
2023-05-08;11:55:41;1;1;49;1373;510308247;134353946
2023-05-08;11:55:42;1;0;48;2803;22874;1011083
2023-05-08;11:55:42;1;2;34;2620;30300;11
2023-05-08;11:55:42;1;1;49;1372;510308247;134353944
2023-05-08;11:55:43;1;0;48;2798;22705;1011077
2023-05-08;11:55:43;1;2;34;2582;30308;11
2023-05-08;11:55:43;1;1;49;1372;510308247;134353941
2023-05-08;11:55:44;1;0;48;2790;22680;1011109
2023-05-08;11:55:44;1;2;34;2538;30392;176
2023-05-08;11:55:45;1;0;48;2784;22708;1011095
2023-05-08;11:55:45;1;2;34;2506;30560;11
2023-05-08;11:55:45;1;1;49;1371;510308252;134353938
2023-05-08;11:55:46;1;0;48;2777;22673;1011072
2023-05-08;11:55:46;1;2;34;2477;30758;11
2023-05-08;11:55:46;1;1;49;1371;510308256;134353937
2023-05-08;11:55:47;1;0;48;2767;22668;1011068
2023-05-08;11:55:47;1;2;34;2475;30994;11
2023-05-08;11:55:47;1;1;49;1370;510308261;134353935
2023-05-08;11:55:48;1;0;48;2756;22757;1011048
2023-05-08;11:55:48;1;2;34;2483;31216;11
2023-05-08;11:55:48;1;1;49;1370;510308265;134353932
2023-05-08;11:55:49;1;0;48;2765;23270;1011088
2023-05-08;11:55:49;1;2;34;2516;31490;11
2023-05-08;11:55:49;1;1;49;1369;510308269;134353929
2023-05-08;11:55:50;1;101;2023-05-08;11:55:50
2023-05-08;11:55:50;1;0;48;2774;23223;1011101
