frequencies,t_spec,wind3d_spec,wind2d_spec,t_spec_smooth,wind3d_spec_smooth,wind2d_spec_smooth
0.10110174983797797,177.02645866676698,117.15022648641776,195.50926225083845,269.43347385962466,251.67313100437573,180.9210502945466
0.10128691787797427,9.808414466900622,385.7511111079405,397.40037914349364,276.1975104217151,255.45484765592104,188.31033068865554
0.10147208591797056,234.20006753057984,197.30767788750111,186.33103402308905,261.9329509923228,277.7071585171672,217.1437376691199
0.10165725395796686,324.66924471699645,15.639522923456198,27.928883254759427,220.34115145981156,296.26549271164646,233.6202301479901
0.10184242199796316,45.34683986759758,805.742535580948,823.1425744975282,238.76309901434888,269.13407345809145,219.2987512903945
0.10202759003795946,301.04041846806047,31.348558020430502,15.981595699556928,220.84288031541087,336.68593856088364,290.31256036517135
0.10221275807795575,82.24755844893498,1464.8383045669175,1477.2324421856945,249.9604892980397,339.7028715854391,291.1430972227332
0.10239792611795205,4.32837714776123,352.71964148822195,450.4571218950838,254.84079617741955,432.27177083673524,399.18046104640155
0.10258309415794835,56.07876817243278,169.65598801074466,122.16609303619776,219.13719930821176,437.84878908282724,426.6500555558399
0.10276826219794465,98.19877805152838,109.68837413993454,69.87008437366202,156.4519527340653,399.861393686369,396.4189229766972
0.10295343023794094,34.38975784183771,1403.7420439185219,1297.974064642878,133.2944925537559,364.98419402125126,376.6019470359904
0.10313859827793724,30.498986966660382,810.6412863542851,687.2229986340514,119.030822471263,493.64337576446167,486.84842727519424
0.10332376631793354,748.8649415993974,177.67887442633534,122.39605788331465,121.09987972123899,536.1323932890961,515.8306892242501
0.10350893435792984,105.45676877055273,797.2314088993423,718.7223648430265,172.56636712812073,534.1695129429795,509.43719161027263
0.10369410239792612,115.20281374312235,143.52068966609107,192.43051765783702,150.64511953347636,612.3287015405682,578.5165397690994
0.10387927043792242,201.6194983055541,260.96141751001016,298.75098084727887,157.63071692102886,546.1065169490824,515.4453340851303
0.10406443847791871,131.88658363818118,130.48572894023692,116.51401877940377,147.6886249047782,569.0678028980404,543.7222725999025
0.10424960651791501,134.76582315219832,122.81700932515454,129.46190973949092,152.65252742370282,435.63254533537247,407.6504302592733
0.10443477455791131,1.813541295501902,604.1618699882932,699.085178931035,165.69627202414654,412.6422821190657,375.5509090437141
0.1046199425979076,11.594085791573459,17.130998645742572,17.200016995276037,160.26974933645346,456.0928703168205,433.2428176331978
0.1048051106379039,237.20477783956161,130.44842163349375,263.95239138265606,151.60928011045795,446.8371327674013,427.97581089535913
0.1049902786779002,423.7615062511421,148.00867192113913,113.98623985867233,171.8907821102303,319.5077705388985,324.57364356933704
0.1051754467178965,140.0997850696298,660.5144510083368,587.4555789454308,211.2170340386785,253.24450909558385,267.2499676917991
0.1053606147578928,297.7294898802672,288.4909964686895,276.9650931245007,150.34051838570176,301.52806675378406,313.7559197980107
0.10554578279788909,7.2621171886513745,381.7535741376187,310.0282579058864,169.56779049667324,250.65402551071875,269.5801926261581
0.10573095083788539,233.38837185304422,813.6562954377601,677.1638107465249,158.77372084122612,274.4773139578715,281.33996665096305
0.10591611887788169,12.361289734514507,1237.5073424070365,1163.2957013632567,161.95060819597512,329.7468017506465,319.18124964088764
0.10610128691787798,131.84142577376124,34.12679449498454,30.93368710886414,149.99807880560843,440.4489630973265,423.859417899273
0.10628645495787428,164.32142897069002,126.52338512928497,169.30920030365908,149.70563906776476,431.5799416143094,414.00659563621036
0.10647162299787058,373.2119581943693,136.86016604095974,159.70957000192115,165.95642783528356,383.8160931284086,361.0289977734727
0.10665679103786688,120.8979069529028,50.62901640125486,78.37780035719734,202.11821507556317,395.7890098679305,375.2799530741372
0.10684195907786317,465.4084147783011,1090.3761898056903,962.2056073988126,190.48752798689725,387.8070693447065,356.7224939715914
0.10702712711785947,191.25142749948006,117.03897507004577,207.82597290002488,194.65221883961317,482.0438211331616,441.5444307256054
0.10721229515785576,311.81835005896545,182.36438755879348,275.4775727468453,199.7673830825982,427.6962735393325,403.58147012106474
0.10739746319785205,37.032939115723494,270.02923586798755,336.85147929854355,201.17626910046803,417.0836126483429,403.4327180832992
0.10758263123784835,412.88097828532295,1256.4347601772893,1310.7653975902776,204.15335129317523,405.9111788213798,406.11504022256497
0.10776779927784465,469.3113933059804,347.95081331737595,649.536084848296,222.1026119364031,450.1890252953327,469.4751989069402
0.10795296731784094,689.0486836270601,709.3068884584244,619.7561942620832,267.79762229354964,361.2333723863666,418.0992372554441
0.10813813535783724,371.8440960851748,37.920819255994545,122.23753572491103,323.51834807887957,428.7513817827106,476.9814879707661
0.10832330339783354,790.4458721870578,88.76058436042595,106.86371636925234,344.27061479032807,419.89112519538156,472.27432151289133
0.10850847143782984,53.547935719490084,13.178457433491637,7.919325832725927,385.9940061895969,415.0811670273282,466.9897361496243
0.10869363947782613,100.41273082733605,670.1866362061015,840.6269540692504,379.2590090662556,411.33611113055184,459.9438886971772
0.10887880751782243,147.0492316330419,72.60203252604445,47.400280965191044,342.7594406711591,369.317155770593,447.786023364221
0.10906397555781873,76.94840557105813,11.183503581596165,27.310576588247105,338.3392210845153,364.87346151619283,431.74345417073766
0.10924914359781503,72.08116621045508,775.5802513166325,773.858004471921,314.8522266357246,347.75537311847313,406.9267545548778
0.10943431163781132,236.99073073748005,81.4806455019917,88.47821081069007,318.3570493451977,398.3104746633377,450.62740707221565
0.10961947967780762,75.37941058008958,1091.1043769567557,995.6617642390945,300.76802459041346,280.81506319580785,328.3986883942568
0.10980464771780392,158.54280291803275,1362.871225483479,1325.5235755258036,261.3748263178244,355.13041955974586,363.0112563333367
0.10998981575780022,117.85153126494174,859.2765524791366,1083.123189356691,208.32423824692165,420.4868532622513,433.58799445970874
0.11017498379779651,491.1231600367758,209.14140149792857,254.05803498914045,182.92498176489832,502.6224265845655,529.6765598228867
0.11036015183779281,323.93174708420366,276.4133413501808,171.13992044815555,152.9927105498701,514.6605082983158,544.3959916848755
0.11054531987778911,8.161303221064719,1221.75140745985,1383.4791481956272,180.03109168634145,540.9839966899847,560.7180511464186
0.11073048791778539,101.64560657817319,78.75597951310458,108.41071087430633,170.80594892571435,596.1404738153595,615.0032705590563
0.11091565595778169,161.95519762853883,63.16692432012731,83.95445532448697,166.26558642022746,596.7558685140656,621.1043135499677
0.11110082399777799,27.05690737226397,748.5211637104048,801.4689258790604,174.76626562597554,601.9542105879189,626.7687014235917
0.11128599203777428,274.0271934494353,1008.6157157707795,896.9341388334049,170.26383974215645,599.248301827296,629.5297935643056
0.11147116007777058,24.185065071144663,10.494187092561178,101.30325415530594,173.96748601335196,691.9618088541747,710.3753863665772
0.11165632811776688,61.34718413273549,1169.644432046284,1271.6657004523336,168.84805146245748,583.9007898677553,620.9395353581982
0.11184149615776318,84.05392970476966,779.0388047469258,536.1222210933519,159.12848958392775,564.5781105240359,615.5537478508511
0.11202666419775947,45.366685643575146,266.7275670181666,263.58596927067197,155.74872942791052,556.5543357508147,560.8536510245173
0.11221183223775577,253.65471389017657,235.2096333402767,335.49260581297995,111.17308198859048,562.3129523028385,561.8064444526705
0.11239700027775207,224.82506419304528,102.22555871545813,93.27498511199208,104.14537866918775,558.1925815018482,578.2417129891528
0.11258216831774837,120.12130442006921,141.57932316336354,159.43259498649863,125.81175476638582,446.2399966274088,449.2212966807895
0.11276733635774466,188.0303864482973,319.34699016813397,203.34324155883348,127.6593245505754,452.5223309924348,454.32348509200864
0.11295250439774096,133.1779087644877,326.0027297566574,237.8816174531884,130.26684343255127,478.14033757723536,466.26236371544326
0.11313767243773726,128.29195676980532,158.45614465660523,240.28213585539018,140.87894357177362,435.8884941818607,409.90363287285606
0.11332284047773356,484.3414717108648,59.874847649139845,81.95280849493058,126.30541990381062,350.8725370704433,344.2384325750546
0.11350800851772985,239.95773789995565,34.65741019912911,11.288988686620723,172.32106056778267,355.81060312610117,342.3033880090171
0.11369317655772615,517.9739954617436,4.653678771786354,18.95762464847426,190.1821159445047,242.31190094138566,216.26571683244578
0.11387834459772245,142.25893399928367,181.44177057450844,152.84252427097286,233.57412252020202,164.87338834387168,164.54925718795803
0.11406351263771874,16.22544605260476,253.3767428725599,159.4995738258422,243.26334735577294,156.34480869950588,153.4749126879881
0.11424868067771503,69.21737850666673,542.0847294060025,514.0022410368392,219.5204205720157,158.16151965273417,135.87560948927435
0.11443384871771133,303.58136947271623,171.22240021941533,149.82973749267285,203.9596520033779,202.1474367217886,177.94833508175907
0.11461901675770762,180.26646979465139,74.0936893444659,138.15214174191874,222.30565850864258,205.1117444273938,176.98804933237648
0.11480418479770392,17.5053281995694,49.457575228104915,32.396278814009555,221.52926684327798,180.58641434502698,170.468939350685
0.11498935283770022,249.00348264001104,433.5729979646664,595.7603622022003,209.96200878678616,152.93189889217174,149.92040548676712
0.11517452087769652,706.8029143159533,58.24393568954732,89.25437851781021,222.0331613738067,180.44358422297788,185.46822812144813
0.11535968891769281,149.31152145350603,699.6167911852631,750.9671389665531,244.27930563431556,180.28049302701862,186.1983851237361
0.11554485695768911,340.539900246415,1046.4508843943606,1335.7319000954785,235.2146839896706,246.776431125632,260.1662001517293
0.11573002499768541,93.80574190930325,80.39421396796334,119.44055162900953,217.47127446813775,350.9561516878895,391.84362769642973
0.1159151930376817,53.024154434699724,633.5965150102218,810.5824892149627,212.62595525913972,340.85139602723495,388.5034304322334
0.116100361077678,139.59000198159637,48.80373980434815,142.11251411807507,216.3058260973492,378.8733732410011,453.61172197114547
0.1162855291176743,69.87197130943915,660.0026914136065,602.4546503590102,223.34308844484218,329.54527428083566,416.422749279269
0.1164706971576706,107.79402590499829,153.38827638962263,203.2652636899475,199.97214862851447,378.4233034002548,461.68524056590286
