datetime,t,wind3d,wind2d,t_det,wind3d_det,wind2d_det,t_tap,wind3d_tap,wind2d_tap
2023-08-12 12:22:39.500,30.76,0.5728874234961001,0.5470831746635972,-0.04771118864752566,-0.1888633616472737,-0.12622245150168931,-0.04771118864752566,-0.1888633616472737,-0.12622245150168931
2023-08-12 12:22:40.000,30.94,0.37947331922020555,0.37735924528226417,0.1322318241023801,-0.3822238333354301,-0.29589507950883087,0.1322318241023801,-0.3822238333354301,-0.29589507950883087
2023-08-12 12:22:40.500,30.85,1.047807234180028,1.0124228365658292,0.04217483685228984,0.2861637142121306,0.3392198131489258,0.04217483685228984,0.2861637142121306,0.3392198131489258
2023-08-12 12:22:41.000,30.76,0.8618004409374598,0.8405950273467004,-0.047882150397800416,0.10021055355730057,0.16744330530398865,-0.047882150397800416,0.10021055355730057,0.16744330530398865
2023-08-12 12:22:41.500,30.66,0.5832666628567075,0.5728001396647875,-0.1479391376478958,-0.17826959193571357,-0.10030028100373267,-0.1479391376478958,-0.17826959193571357,-0.10030028100373267
2023-08-12 12:22:42.000,30.75,0.26702059845637377,0.24758836806279896,-0.057996124897986334,-0.494462023748309,-0.4254607512315296,-0.057996124897986334,-0.494462023748309,-0.4254607512315296
2023-08-12 12:22:42.500,31.06,0.08,0.0,0.25194688785191843,-0.6814289896169446,-0.6729978179201369,0.25194688785191843,-0.6814289896169446,-0.6729978179201369
2023-08-12 12:22:43.000,31.18,0.2137755832643195,0.2051828452868319,0.371889900601829,-0.5475997737648868,-0.4677636712591134,0.371889900601829,-0.5475997737648868,-0.4677636712591134
2023-08-12 12:22:43.500,31.01,0.21354156504062624,0.18867962264113208,0.20183291335174047,-0.5477801594008419,-0.4842155925306217,0.20183291335174047,-0.5477801594008419,-0.4842155925306217
2023-08-12 12:22:44.000,30.88,0.32649655434629016,0.3138470965295043,0.07177592610164396,-0.43477153750743985,-0.3589968172680578,0.07177592610164396,-0.43477153750743985,-0.3589968172680578
2023-08-12 12:22:44.500,30.97,0.41605288125429435,0.4101219330881975,0.16171893885155342,-0.3451615780116975,-0.262670679335173,0.16171893885155342,-0.3451615780116975,-0.262670679335173
2023-08-12 12:22:45.000,31.09,0.471380949975707,0.46615448083226657,0.28166195160146046,-0.28977987670254657,-0.20658683021691232,0.28166195160146046,-0.28977987670254657,-0.20658683021691232
2023-08-12 12:22:45.500,31.23,0.34871191548325386,0.25298221281347033,0.4216049643513706,-0.41239527860726155,-0.41970779686151694,0.4216049643513706,-0.41239527860726155,-0.41970779686151694
2023-08-12 12:22:46.000,31.18,0.3054504869860253,0.2308679276123039,0.3715479771012795,-0.45560307451675197,-0.44177078068849174,0.3715479771012795,-0.45560307451675197,-0.44177078068849174
2023-08-12 12:22:46.500,30.97,0.18138357147217055,0.16278820596099705,0.1614909898511847,-0.5796163574428685,-0.5097992009656069,0.1614909898511847,-0.5796163574428685,-0.5097992009656069
2023-08-12 12:22:47.000,31.09,0.2083266665599966,0.12041594578792295,0.2814340026010953,-0.5526196297673043,-0.5521201597644895,0.2814340026010953,-0.5526196297673043,-0.5521201597644895
2023-08-12 12:22:47.500,31.63,0.24413111231467405,0.044721359549995794,0.821377015351004,-0.5167615514248887,-0.627763444628225,0.821377015351004,-0.5167615514248887,-0.627763444628225
2023-08-12 12:22:48.000,30.83,0.4458699361921591,0.3984971769034255,0.021320028100909383,-0.3149690949596654,-0.2739363259006036,0.021320028100909383,-0.3149690949596654,-0.2739363259006036
