Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2023-07-11;05:06:00;1;101;2023-07-11;05:06:00
2023-07-11;05:06:00;1;0;48;2061;78901;1005886
2023-07-11;05:06:00;1;2;34;2085;74482;5
2023-07-11;05:06:00;1;1;49;1211;510307671;134353606
2023-07-11;05:06:01;1;0;48;2061;79175;1005984
2023-07-11;05:06:01;1;2;34;2079;74505;11
2023-07-11;05:06:02;1;0;48;2059;79082;1005967
2023-07-11;05:06:02;1;2;34;2075;74558;11
2023-07-11;05:06:02;1;1;49;1225;510307611;134353694
2023-07-11;05:06:03;1;0;48;2059;79153;1005994
2023-07-11;05:06:03;1;2;34;2072;74642;11
2023-07-11;05:06:03;1;1;49;1224;510307606;134353689
2023-07-11;05:06:04;1;0;48;2058;79181;1005949
2023-07-11;05:06:04;1;2;34;2068;74696;11
2023-07-11;05:06:05;1;0;48;2057;79169;1005950
2023-07-11;05:06:05;1;2;34;2066;74734;11
2023-07-11;05:06:06;1;0;48;2057;79026;1005986
2023-07-11;05:06:06;1;2;34;2067;74818;11
2023-07-11;05:06:06;1;1;49;1221;510307613;134353656
2023-07-11;05:06:07;1;0;48;2058;78865;1005976
2023-07-11;05:06:07;1;2;34;2067;74902;11
2023-07-11;05:06:07;1;1;49;1220;510307614;134353646
2023-07-11;05:06:08;1;0;48;2057;79057;1005986
2023-07-11;05:06:08;1;2;34;2064;74924;11
2023-07-11;05:06:08;1;1;49;1219;510307627;134353622
2023-07-11;05:06:09;1;0;48;2055;78920;1005915
2023-07-11;05:06:09;1;2;34;2061;74978;11
2023-07-11;05:06:10;1;101;2023-07-11;05:06:10
2023-07-11;05:06:10;1;0;48;2054;79092;1005986
2023-07-11;05:06:10;1;2;34;2060;75062;11
2023-07-11;05:06:11;1;0;48;2053;79072;1005996
2023-07-11;05:06:11;1;2;34;2057;75115;11
2023-07-11;05:06:11;1;1;49;1217;510307654;134353557
2023-07-11;05:06:12;1;0;48;2052;79109;1005997
2023-07-11;05:06:12;1;2;34;2052;75108;11
2023-07-11;05:06:12;1;1;49;1217;510307653;134353546
2023-07-11;05:06:13;1;0;48;2053;79021;1005942
2023-07-11;05:06:13;1;2;34;2052;75222;11
2023-07-11;05:06:14;1;0;48;2055;79176;1005996
2023-07-11;05:06:14;1;2;34;2057;75336;11
2023-07-11;05:06:14;1;1;49;1215;510307677;134353502
2023-07-11;05:06:15;1;0;48;2054;78928;1005933
2023-07-11;05:06:15;1;2;34;2060;75359;11
2023-07-11;05:06:16;1;0;48;2053;79122;1005933
2023-07-11;05:06:16;1;2;34;2060;75420;11
2023-07-11;05:06:16;1;1;49;1218;510307639;134353530
2023-07-11;05:06:17;1;0;48;2053;79316;1005987
2023-07-11;05:06:17;1;2;34;2056;75497;11
2023-07-11;05:06:18;1;0;48;2051;79056;1005952
2023-07-11;05:06:18;1;2;34;2052;75527;11
2023-07-11;05:06:19;1;0;48;2049;79185;1005899
2023-07-11;05:06:19;1;2;34;2050;75512;11
2023-07-11;05:06:19;1;1;49;1220;510307595;134353559
2023-07-11;05:06:20;1;101;2023-07-11;05:06:20
2023-07-11;05:06:20;1;0;48;2050;79228;1005916
2023-07-11;05:06:20;1;2;34;2049;75573;11
2023-07-11;05:06:20;1;1;49;1220;510307597;134353555
2023-07-11;05:06:21;1;0;48;2050;79146;1005970
2023-07-11;05:06:21;1;2;34;2051;75596;11
2023-07-11;05:06:21;1;1;49;1221;510307592;134353559
2023-07-11;05:06:22;1;0;48;2050;79075;1005943
2023-07-11;05:06:22;1;2;34;2050;75649;11
2023-07-11;05:06:23;1;0;48;2049;79431;1006006
2023-07-11;05:06:23;1;2;34;2044;75680;11
2023-07-11;05:06:23;1;1;49;1226;510307534;134353621
2023-07-11;05:06:24;1;0;48;2047;79397;1005935
2023-07-11;05:06:24;1;2;34;2040;75733;11
2023-07-11;05:06:24;1;1;49;1227;510307511;134353644
2023-07-11;05:06:25;1;0;48;2044;79137;1005972
2023-07-11;05:06:25;1;2;34;2031;75726;11
2023-07-11;05:06:25;1;1;49;1228;510307489;134353670
2023-07-11;05:06:26;1;0;48;2042;79287;1005964
2023-07-11;05:06:26;1;2;34;2025;75779;11
2023-07-11;05:06:27;1;0;48;2040;79437;1005929
2023-07-11;05:06:27;1;2;34;2022;75863;11
2023-07-11;05:06:27;1;1;49;1231;510307462;134353699
2023-07-11;05:06:28;1;0;48;2041;79723;1005965
2023-07-11;05:06:28;1;2;34;2022;75970;11
2023-07-11;05:06:28;1;1;49;1232;510307459;134353704
2023-07-11;05:06:29;1;0;48;2042;79520;1005928
2023-07-11;05:06:29;1;2;34;2024;76077;35933
2023-07-11;05:06:29;1;1;49;1233;510307462;134353702
2023-07-11;05:06:30;1;101;2023-07-11;05:06:30
2023-07-11;05:06:30;1;0;48;2041;79621;1005920
2023-07-11;05:06:30;1;2;34;2027;76160;45
2023-07-11;05:06:30;1;1;49;1234;510307461;134353705
2023-07-11;05:06:31;1;0;48;2040;79477;1005902
2023-07-11;05:06:31;1;2;34;2026;76237;11
2023-07-11;05:06:31;1;1;49;1234;510307467;134353701
2023-07-11;05:06:32;1;0;48;2040;79794;1005902
2023-07-11;05:06:32;1;2;34;2029;76298;11
2023-07-11;05:06:32;1;1;49;1235;510307462;134353710
2023-07-11;05:06:33;1;0;48;2040;79630;1005902
2023-07-11;05:06:33;1;2;34;2033;76359;11
2023-07-11;05:06:33;1;1;49;1236;510307461;134353717
2023-07-11;05:06:34;1;0;48;2041;79580;1005920
2023-07-11;05:06:34;1;2;34;2035;76359;11
2023-07-11;05:06:35;1;0;48;2040;79506;1005893
2023-07-11;05:06:35;1;2;34;2038;76382;11
2023-07-11;05:06:35;1;1;49;1236;510307473;134353713
2023-07-11;05:06:36;1;0;48;2040;79733;1005875
2023-07-11;05:06:36;1;2;34;2040;76412;11
2023-07-11;05:06:36;1;1;49;1236;510307487;134353703
2023-07-11;05:06:37;1;0;48;2040;79559;1005956
2023-07-11;05:06:37;1;2;34;2040;76382;11
2023-07-11;05:06:37;1;1;49;1236;510307513;134353683
2023-07-11;05:06:38;1;0;48;2039;79964;1005884
2023-07-11;05:06:38;1;2;34;2039;76382;11
2023-07-11;05:06:38;1;1;49;1236;510307535;134353664
2023-07-11;05:06:39;1;0;48;2039;79658;1005965
2023-07-11;05:06:39;1;2;34;2039;76412;11
2023-07-11;05:06:40;1;101;2023-07-11;05:06:40
2023-07-11;05:06:40;1;0;48;2036;80041;1005912
2023-07-11;05:06:40;1;2;34;2038;76412;45
2023-07-11;05:06:40;1;1;49;1237;510307585;134353626
2023-07-11;05:06:41;1;0;48;2036;80082;1005886
2023-07-11;05:06:41;1;2;34;2038;76412;11
2023-07-11;05:06:41;1;1;49;1238;510307609;134353607
2023-07-11;05:06:42;1;0;48;2038;79770;1006001
2023-07-11;05:06:42;1;2;34;2040;76443;11
2023-07-11;05:06:42;1;1;49;1239;510307628;134353592
2023-07-11;05:06:43;1;0;48;2036;79869;1005948
2023-07-11;05:06:43;1;2;34;2042;76443;11
2023-07-11;05:06:43;1;1;49;1240;510307647;134353578
2023-07-11;05:06:44;1;0;48;2038;79891;1005939
2023-07-11;05:06:44;1;2;34;2046;76443;11
